subject	date	maze	trialNo	optimal_steps	steps_in_tree	steps	decisions	opt_decisions	path	times
S36311954	13/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1777;367;284;472;950;255;302;317;231;257;247;231;924;381;497;395;811;491;
S36311954	13/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1552;1004;427;1047;257;367;
S36311954	13/September/2018	easy/easy_cost14.txt	6	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	935;373;684;232;
S36311954	13/September/2018	easy/easy_rw29.txt	7	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	939;244;264;273;366;3517;984;
S36311954	13/September/2018	medium/differentsizes.txt	8	1	3	5	2	1	p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	1210;249;235;650;
S36311954	13/September/2018	medium/labyrinth.txt	9	11	14	18	3	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2225;211;238;296;314;937;250;283;241;255;476;310;266;661;522;854;327;
S36311954	13/September/2018	medium/courtyardalt.txt	10	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1632;466;358;414;1440;393;747;
S36311954	13/September/2018	medium/tube_cost.txt	11	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1627;1361;371;598;338;609;355;1923;322;1031;288;294;297;298;265;677;
S36311954	13/September/2018	hard/tradeoff4alt.txt	12	10	15	18	3	1	p(6,0);p(7,0);p(8,0);p(9,0);p(9,1);p(9,2);p(9,3);p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2233;836;350;1149;327;318;254;852;887;312;306;409;309;557;456;1045;387;
S36311954	13/September/2018	hard/tradeoff5alt.txt	13	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(5,4);p(5,3);	1478;310;279;322;376;434;356;415;336;879;347;282;389;277;717;314;201;
S36311954	13/September/2018	hard/museum.txt	14	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1181;693;468;736;301;372;1787;211;554;411;372;249;248;338;763;1045;1310;318;
S36311954	13/September/2018	hard/tradeoff7alt.txt	15	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	1262;269;345;394;426;412;633;1094;214;
S37247548	14/September/2018	easy/easy_rw29.txt	4	14	18	20	2	1	p(4,1);p(3,1);p(2,1);p(2,0);p(1,0);p(0,0);p(0,1);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	5012;398;376;416;456;561;1279;342;426;416;377;327;623;457;921;407;416;703;721;
S37247548	14/September/2018	easy/easy_cost14.txt	5	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1751;592;656;472;
S37247548	14/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2053;416;400;792;1936;377;351;327;360;409;377;383;384;441;415;443;656;645;
S37247548	14/September/2018	easy/easy_rw26.txt	7	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1278;447;424;1631;360;378;414;689;489;438;
S37247548	14/September/2018	medium/tube_cost.txt	8	15	15	17	6	6	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	2528;1593;479;769;472;1129;526;994;406;2233;400;832;544;496;456;799;
S37247548	14/September/2018	medium/courtyardalt.txt	9	14	17	20	4	2	p(0,0);p(0,1);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(5,5);p(6,5);p(7,5);p(6,5);p(5,5);p(4,5);p(4,4);p(4,3);p(4,2);p(3,2);	3647;375;336;704;447;1636;2710;863;447;649;473;591;2079;522;458;493;536;952;576;
S37247548	14/September/2018	medium/differentsizes.txt	10	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	4411;574;2265;359;393;504;480;696;472;832;
S37247548	14/September/2018	medium/labyrinth.txt	11	6	8	12	2	1	p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1085;430;504;457;2855;649;488;1152;719;577;664;
S37247548	14/September/2018	hard/tradeoff7alt.txt	12	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	4287;473;418;566;480;703;521;1376;432;
S37247548	14/September/2018	hard/museum.txt	13	15	16	19	5	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(4,0);p(5,0);p(6,0);	1248;559;1660;1948;416;783;465;520;1920;585;1448;432;399;376;401;559;904;463;
S37247548	14/September/2018	hard/tradeoff4alt.txt	14	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2526;376;368;593;488;1079;577;983;537;
S37247548	14/September/2018	hard/tradeoff5alt.txt	15	10	10	14	3	3	p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	1455;399;833;479;552;456;440;529;407;447;1081;416;432;
S39259375	13/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	4059;549;533;899;616;381;363;1161;376;392;399;418;447;640;447;466;631;655;
S39259375	13/September/2018	easy/easy_rw29.txt	5	13	16	18	2	1	p(4,1);p(3,1);p(2,1);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	7035;649;400;1053;466;1473;335;377;384;431;1033;320;479;408;389;507;585;
S39259375	13/September/2018	easy/easy_rw26.txt	6	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	1299;450;563;1361;416;448;
S39259375	13/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1541;448;736;591;
S39259375	13/September/2018	medium/differentsizes.txt	8	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	1799;616;1543;345;408;600;3975;720;392;585;
S39259375	13/September/2018	medium/tube_cost.txt	9	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1525;1366;422;602;491;469;488;649;639;1192;337;471;472;1169;463;704;
S39259375	13/September/2018	medium/labyrinth.txt	10	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2713;368;456;640;760;436;636;
S39259375	13/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3082;456;592;648;1488;392;808;
S39259375	13/September/2018	hard/tradeoff4alt.txt	12	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2988;447;665;679;512;504;656;1408;492;
S39259375	13/September/2018	hard/tradeoff7alt.txt	13	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	4438;559;497;655;624;680;692;1062;471;
S39259375	13/September/2018	hard/tradeoff5alt.txt	14	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	3790;414;447;497;856;640;492;468;424;383;704;520;473;489;1134;403;550;
S39259375	13/September/2018	hard/museum.txt	15	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1711;454;952;656;584;1056;880;684;
S40216585	11/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1556;428;611;394;
S40216585	11/September/2018	easy/easy_rw29.txt	5	13	16	18	2	1	p(4,1);p(3,1);p(2,1);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	1040;334;333;330;349;994;338;511;423;459;393;504;344;372;516;992;793;
S40216585	11/September/2018	easy/easy_rw26.txt	6	6	7	11	2	1	p(3,1);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1438;872;351;961;474;402;400;872;368;363;
S40216585	11/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	936;368;322;319;1312;912;873;345;372;409;408;363;504;338;385;524;792;524;
S40216585	11/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1308;370;349;389;854;442;774;
S40216585	11/September/2018	medium/tube_cost.txt	9	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1852;972;358;555;378;348;414;1073;390;744;319;367;355;348;610;701;
S40216585	11/September/2018	medium/labyrinth.txt	10	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1053;356;473;348;748;449;346;
S40216585	11/September/2018	medium/differentsizes.txt	11	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	1268;387;837;813;292;357;431;913;358;520;
S40216585	11/September/2018	hard/museum.txt	12	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	2651;758;454;328;423;343;469;353;
S40216585	11/September/2018	hard/tradeoff7alt.txt	13	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	2000;450;383;721;377;455;383;395;338;398;626;
S40216585	11/September/2018	hard/tradeoff5alt.txt	14	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	2510;338;539;332;412;416;469;394;1216;761;454;313;404;438;757;711;379;
S40216585	11/September/2018	hard/tradeoff4alt.txt	15	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2599;349;334;498;365;396;531;746;358;
S40667849	11/September/2018	easy/easy_rw26.txt	4	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	2336;350;352;815;292;307;
S40667849	11/September/2018	easy/easy_rw29.txt	5	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	1688;240;292;297;283;937;687;
S40667849	11/September/2018	easy/easy_cost36.txt	6	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	1211;242;364;1027;670;290;242;221;252;248;255;251;228;228;247;271;804;519;
S40667849	11/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	857;290;568;233;
S40667849	11/September/2018	medium/labyrinth.txt	8	6	8	12	2	1	p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(1,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	868;258;774;251;1675;220;547;267;760;208;261;
S40667849	11/September/2018	medium/tube_cost.txt	9	9	11	13	4	2	p(8,3);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1013;1050;270;960;236;1080;250;274;278;956;238;577;
S40667849	11/September/2018	medium/differentsizes.txt	10	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	1048;266;1014;214;243;263;473;441;235;515;
S40667849	11/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	1063;534;284;342;1474;278;583;
S40667849	11/September/2018	hard/tradeoff5alt.txt	12	14	18	22	5	3	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	1609;250;432;284;3518;226;272;271;242;267;238;289;407;318;410;304;242;280;858;246;241;
S40667849	11/September/2018	hard/tradeoff7alt.txt	13	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	1055;233;284;808;291;408;260;290;350;620;633;
S40667849	11/September/2018	hard/tradeoff4alt.txt	14	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1475;228;262;972;233;233;250;427;423;449;273;258;461;933;228;
S40667849	11/September/2018	hard/museum.txt	15	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	975;252;637;278;445;750;652;226;
S42584966	13/September/2018	easy/easy_rw26.txt	4	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	3643;590;617;1385;2559;528;
S42584966	13/September/2018	easy/easy_rw29.txt	5	13	16	18	2	1	p(4,1);p(3,1);p(2,1);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	4150;527;584;505;647;1833;415;1456;440;425;568;632;432;440;616;1368;679;
S42584966	13/September/2018	easy/easy_cost36.txt	6	6	9	11	1	0	p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	3176;1191;408;408;384;512;488;521;1551;815;
S42584966	13/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1726;1175;1088;455;
S42584966	13/September/2018	medium/labyrinth.txt	8	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1654;536;2016;441;1672;343;449;
S42584966	13/September/2018	medium/tube_cost.txt	9	6	7	9	3	2	p(8,3);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1946;3190;512;528;617;681;567;712;
S42584966	13/September/2018	medium/differentsizes.txt	10	8	9	11	4	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,0);p(6,1);p(6,2);p(7,2);	1769;543;1600;360;737;583;1081;1465;415;688;
S42584966	13/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2714;440;559;529;1848;457;895;
S42584966	13/September/2018	hard/tradeoff5alt.txt	12	14	18	22	5	3	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,0);p(3,0);p(4,0);p(5,0);p(6,0);p(7,0);p(8,0);p(8,1);p(8,2);p(8,3);p(8,4);p(8,5);p(7,5);p(6,5);p(6,4);p(6,3);p(5,3);	7826;368;840;471;4720;761;912;433;344;567;345;439;761;351;1144;392;578;543;903;449;463;
S42584966	13/September/2018	hard/tradeoff7alt.txt	13	8	10	12	5	3	p(3,0);p(2,0);p(1,0);p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(3,5);	1415;568;417;2896;384;1104;496;520;568;936;961;
S42584966	13/September/2018	hard/tradeoff4alt.txt	14	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(0,3);	1776;430;601;759;489;608;568;1271;384;
S42584966	13/September/2018	hard/museum.txt	15	14	16	19	5	3	p(0,0);p(1,0);p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(1,4);p(0,4);p(1,4);p(2,4);p(2,3);p(2,2);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1273;688;1463;1777;384;528;937;415;1522;631;497;367;441;671;529;1880;1881;464;
S42638665	11/September/2018	easy/easy_cost36.txt	4	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	2829;564;493;1055;1013;446;412;436;538;359;393;463;457;399;447;501;958;886;
S42638665	11/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);	1769;432;424;1372;371;520;
S42638665	11/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2131;381;317;416;387;1163;903;
S42638665	11/September/2018	easy/easy_cost14.txt	7	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1837;501;981;445;
S42638665	11/September/2018	medium/differentsizes.txt	8	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	2094;432;1009;1520;333;353;424;948;
S42638665	11/September/2018	medium/labyrinth.txt	9	9	10	14	2	1	p(2,0);p(2,1);p(2,2);p(3,2);p(4,2);p(5,2);p(4,2);p(3,2);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	1544;370;485;495;442;1486;432;416;470;440;1296;295;328;
S42638665	11/September/2018	medium/tube_cost.txt	10	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1524;1435;501;1318;357;654;540;734;745;742;457;415;408;1459;439;919;
S42638665	11/September/2018	medium/courtyardalt.txt	11	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	3831;360;335;688;1434;324;1095;
S42638665	11/September/2018	hard/tradeoff4alt.txt	12	10	13	16	4	3	p(6,0);p(7,0);p(8,0);p(9,0);p(8,0);p(7,0);p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	3535;348;347;871;410;570;424;469;511;764;478;432;759;960;433;
S42638665	11/September/2018	hard/tradeoff5alt.txt	13	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	2249;824;500;533;879;1404;495;423;463;401;454;456;463;525;994;479;431;
S42638665	11/September/2018	hard/tradeoff7alt.txt	14	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	2655;1063;457;631;417;793;465;1009;363;
S42638665	11/September/2018	hard/museum.txt	15	6	6	9	2	2	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1630;354;932;1428;415;934;1028;439;
S42855525	11/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1859;398;759;409;
S42855525	11/September/2018	easy/easy_rw26.txt	5	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	2767;463;392;1106;536;295;
S42855525	11/September/2018	easy/easy_rw29.txt	6	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2300;235;493;330;358;1116;732;
S42855525	11/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	4520;261;392;793;870;207;283;442;886;300;464;347;343;437;285;361;464;438;
S42855525	11/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2129;351;364;415;1736;375;800;
S42855525	11/September/2018	medium/labyrinth.txt	9	4	4	8	1	1	p(2,0);p(2,1);p(2,2);p(2,3);p(2,4);p(3,4);p(4,4);p(5,4);	2608;303;488;537;779;335;957;
S42855525	11/September/2018	medium/tube_cost.txt	10	18	19	21	7	6	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(4,3);p(3,3);p(2,3);p(1,3);p(1,4);p(1,5);p(1,4);p(1,3);p(2,3);p(3,3);p(3,2);p(3,1);p(4,1);	1424;1948;506;1099;272;351;453;1371;499;1044;429;1122;371;941;271;304;285;373;401;720;
S42855525	11/September/2018	medium/differentsizes.txt	11	7	7	9	3	3	p(4,1);p(3,1);p(2,1);p(3,1);p(4,1);p(5,1);p(6,1);p(6,2);p(7,2);	2315;435;1088;254;331;374;350;739;
S42855525	11/September/2018	hard/museum.txt	12	16	18	21	6	4	p(0,0);p(1,0);p(2,0);p(2,1);p(3,1);p(4,1);p(4,2);p(4,3);p(4,4);p(5,4);p(6,4);p(5,4);p(4,4);p(4,3);p(4,2);p(4,1);p(3,1);p(4,1);p(4,0);p(5,0);p(6,0);	1177;330;1277;959;319;1239;280;803;600;780;1123;243;304;352;756;359;1019;905;697;286;
S42855525	11/September/2018	hard/tradeoff5alt.txt	13	11	14	18	2	1	p(5,0);p(4,0);p(3,0);p(2,0);p(2,1);p(2,2);p(1,2);p(0,2);p(0,3);p(0,4);p(0,5);p(1,5);p(2,5);p(3,5);p(4,5);p(4,4);p(4,3);p(5,3);	1600;486;381;917;557;2281;660;253;369;428;292;327;358;436;834;295;398;
S42855525	11/September/2018	hard/tradeoff7alt.txt	14	5	7	10	3	2	p(3,0);p(4,0);p(5,0);p(5,1);p(5,2);p(5,3);p(5,4);p(5,5);p(4,5);p(3,5);	5997;307;359;571;462;570;579;685;401;
S42855525	11/September/2018	hard/tradeoff4alt.txt	15	7	7	10	2	2	p(6,0);p(5,0);p(4,0);p(3,0);p(3,1);p(3,2);p(2,2);p(1,2);p(0,2);p(0,3);	2292;419;464;855;513;448;896;793;258;
S43727990	13/September/2018	easy/easy_cost14.txt	4	2	2	5	1	1	p(2,1);p(2,2);p(1,2);p(1,3);p(1,4);	1686;439;731;408;
S43727990	13/September/2018	easy/easy_rw29.txt	5	6	6	8	1	1	p(4,1);p(5,1);p(5,2);p(5,3);p(6,3);p(7,3);p(7,2);p(8,2);	2289;369;338;353;337;778;700;
S43727990	13/September/2018	easy/easy_rw26.txt	6	3	3	7	1	1	p(3,1);p(3,2);p(2,2);p(1,2);p(1,3);p(1,4);p(0,4);	2279;369;346;698;378;368;
S43727990	13/September/2018	easy/easy_cost36.txt	7	17	17	19	2	2	p(4,3);p(3,3);p(2,3);p(2,2);p(1,2);p(2,2);p(2,3);p(3,3);p(4,3);p(5,3);p(5,2);p(5,1);p(5,0);p(6,0);p(7,0);p(7,1);p(7,2);p(8,2);p(8,3);	986;382;362;738;998;330;305;307;394;330;322;440;338;338;336;338;440;488;
S43727990	13/September/2018	medium/courtyardalt.txt	8	6	6	8	2	2	p(0,0);p(1,0);p(2,0);p(3,0);p(4,0);p(4,1);p(4,2);p(3,2);	2468;369;290;370;604;378;872;
S43727990	13/September/2018	medium/tube_cost.txt	9	12	15	17	5	2	p(8,3);p(7,3);p(7,2);p(7,1);p(7,2);p(7,3);p(6,3);p(5,3);p(5,4);p(5,5);p(5,4);p(5,3);p(4,3);p(3,3);p(3,2);p(3,1);p(4,1);	1064;713;346;936;344;308;322;462;370;456;290;314;315;447;300;526;
